news_id,titulo,investigador_id,nombre_mencionado,rol_discursivo,justificacion,evidencia,nombre_oficial
144,La alianza europea INGENIUM pondrá en marcha el próximo curso académico su primer máster oficial,https://portalinvestigacion.uniovi.es/investigadores/217775/detalle,ALFONSO JOAQUIN LOPEZ MUÑIZ,INSTITUTIONAL,"Alfonso López Muñiz actúa como vicerrector y su intervención se centra en la regulación del acceso del estudiantado, lo que es un rol institucional.","El vicerrector de Estudiantes y Empleabilidad, Alfonso López Muñiz, ha señalado que, en la convocatoria ordinaria (Fase A)...",ALFONSO JOAQUIN LOPEZ MUÑIZ
144,La alianza europea INGENIUM pondrá en marcha el próximo curso académico su primer máster oficial,https://portalinvestigacion.uniovi.es/investigadores/216770/detalle,PEDRO ALONSO VELAZQUEZ,INSTITUTIONAL,"Pedro Alonso actúa como vicerrector y su intervención se centra en la propuesta de reglamento, lo que es un rol institucional.","Tal y como ha explicado el vicerrector de Políticas de Profesorado y Ordenación Académica, Pedro Alonso, ""en este marco normativo, la universidad podrá nombrar..."".",PEDRO ALONSO VELAZQUEZ
146,CRUE celebra su primera Asamblea General del año en Baleares con el reto de redefinir la financiación de las universidades públicas,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,"Ignacio Villaverde aparece como rector de la Universidad de Oviedo, sin mención a su actividad investigadora.","En nombre de la Universidad de Oviedo ha asistido Ignacio Villaverde, el rector.",IGNACIO VILLAVERDE MENENDEZ
146,CRUE celebra su primera Asamblea General del año en Baleares con el reto de redefinir la financiación de las universidades públicas,https://portalinvestigacion.uniovi.es/investigadores/218481/detalle,JOSE ANTONIO VEGA ALVAREZ,UNCLEAR,"No se menciona a Jose Antonio Vega en la noticia, por lo que no hay evidencia suficiente para clasificar su rol.",,JOSE ANTONIO VEGA ALVAREZ
147,Nueve de cada diez adolescentes asturianos consumen bebidas azucaradas de forma habitual u ocasional,https://portalinvestigacion.uniovi.es/investigadores/1010280/detalle,Lucia Fernández Arce,RESEARCH,"La investigadora está asociada a un estudio sobre el consumo de bebidas azucaradas entre adolescentes, lo que implica actividad investigadora real.",El estudio revela además que el consumo comienza a edades muy tempranas y aumenta progresivamente con la edad hasta el punto de convertirse en un problema emergente de salud pública.,LUCIA FERNANDEZ ARCE
147,Nueve de cada diez adolescentes asturianos consumen bebidas azucaradas de forma habitual u ocasional,https://portalinvestigacion.uniovi.es/investigadores/217949/detalle,Rubén Martín Payo,RESEARCH,"El investigador es parte del equipo que realizó el estudio sobre el consumo de bebidas azucaradas, lo que indica su participación en actividad investigadora.","Los resultados ponen de manifiesto la urgencia de actuar de forma coordinada desde el ámbito educativo, sanitario e institucional para frenar una tendencia que ya está ampliamente extendida entre los jóvenes.",RUBEN MARTIN PAYO
147,Nueve de cada diez adolescentes asturianos consumen bebidas azucaradas de forma habitual u ocasional,https://portalinvestigacion.uniovi.es/investigadores/217019/detalle,María del Mar Fernández Álvarez,RESEARCH,"La investigadora está involucrada en el estudio que analiza el consumo de bebidas azucaradas, lo que refleja su actividad investigadora.","El trabajo evidencia que el consumo de este tipo de productos no se limita a momentos puntuales, sino que está plenamente integrado en la vida cotidiana de los adolescentes.",MARIA DEL MAR FERNANDEZ ALVAREZ
147,Nueve de cada diez adolescentes asturianos consumen bebidas azucaradas de forma habitual u ocasional,https://portalinvestigacion.uniovi.es/investigadores/217505/detalle,Carolina Fernández Rodríguez,UNCLEAR,No hay evidencia suficiente en la noticia que indique su rol específico en la investigación o en la institución.,,CAROLINA FERNANDEZ RODRIGUEZ
149,Un estudio internacional revela que las aves de montaña son únicas y especialmente vulnerables al cambio climático,https://portalinvestigacion.uniovi.es/investigadores/219065/detalle,TERESA MORAN LOPEZ,UNCLEAR,"No se menciona a Teresa Moran López en el texto de la noticia, por lo que no hay evidencia suficiente para clasificar su rol.",,TERESA MORAN LOPEZ
151,La Universidad de Oviedo avanza en su nuevo modelo de docencia para afrontar los desafíos formativos del siglo XXI,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,Ignacio Villaverde aparece como rector y representante institucional en el contexto de la presentación del informe.,...el compromiso adquirido por el equipo de gobierno que encabeza el rector Ignacio Villaverde para su segundo mandato.,IGNACIO VILLAVERDE MENENDEZ
151,La Universidad de Oviedo avanza en su nuevo modelo de docencia para afrontar los desafíos formativos del siglo XXI,https://portalinvestigacion.uniovi.es/investigadores/217928/detalle,JUAN MANUEL MARCHANTE GAYON,MIXED,"Juan Manuel Marchante es vicerrector y también destaca la importancia de la calidad de la docencia, lo que implica un enfoque en la innovación educativa.","Marchante ha subrayado que el objetivo es 'consolidar un modelo docente más flexible, innovador y centrado en el aprendizaje del estudiantado...'.",JUAN MANUEL MARCHANTE GAYON
153,La mayoría de los universitarios fallan al distinguir noticias científicas verdaderas y falsas publicadas en redes sociales,https://portalinvestigacion.uniovi.es/investigadores/218756/detalle,Nerea López Bouzas,RESEARCH,"La investigadora menciona la necesidad de reforzar la alfabetización mediática y científica, lo que indica su implicación en la investigación sobre el tema.",la difusión de información científica en redes sociales y medios digitales exige reforzar la alfabetización mediática y científica del alumnado,NEREA LOPEZ BOUZAS
153,La mayoría de los universitarios fallan al distinguir noticias científicas verdaderas y falsas publicadas en redes sociales,https://portalinvestigacion.uniovi.es/investigadores/219556/detalle,M. Carmen Bellver Moreno,RESEARCH,"La investigadora subraya la importancia de incorporar estrategias en la enseñanza de las ciencias, lo que refleja su participación en la investigación.",los resultados ponen de manifiesto la importancia de incorporar en la enseñanza de las ciencias estrategias que ayuden al alumnado a analizar críticamente la información,MARIA CARMEN BELLVER MORENO
153,La mayoría de los universitarios fallan al distinguir noticias científicas verdaderas y falsas publicadas en redes sociales,https://portalinvestigacion.uniovi.es/investigadores/217246/detalle,Jonathan Castañeda Fernández,RESEARCH,"El investigador comenta sobre la persuasión de argumentos coherentes sin respaldo científico, lo que indica su rol en la investigación.","la apariencia de un argumento coherente puede resultar muy persuasiva, incluso cuando la información no está respaldada por evidencias científicas",JONATHAN CASTAÑEDA FERNANDEZ
154,Las insignias de oro y plata de la Universidad de Oviedo reconocen el compromiso del personal que alcanza la jubilación tras varias décadas de trabajo,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,Ignacio Villaverde aparece como rector y representante institucional en la ceremonia de reconocimiento al personal jubilado.,El rector Ignacio Villaverde ha querido agradecer el compromiso de las 93 personas reconocidas este lunes en el acto Marita Aragón.,IGNACIO VILLAVERDE MENENDEZ
154,Las insignias de oro y plata de la Universidad de Oviedo reconocen el compromiso del personal que alcanza la jubilación tras varias décadas de trabajo,https://portalinvestigacion.uniovi.es/investigadores/217463/detalle,PABLO GARCIA VALDES,UNCLEAR,No hay evidencia suficiente en la noticia que relacione a Pablo García Valdés con la actividad investigadora o institucional en el contexto de la ceremonia.,,PABLO GARCIA VALDES
155,"El rector inaugura la exposición “Lángara, el señor de los goles”",https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,"Ignacio Villaverde aparece como rector inaugurando una exposición, sin mención a actividad investigadora.","El rector de la Universidad de Oviedo, Ignacio Villaverde, ha inaugurado esta mañana la exposición Lángara, el señor de los goles.",IGNACIO VILLAVERDE MENENDEZ
155,"El rector inaugura la exposición “Lángara, el señor de los goles”",https://portalinvestigacion.uniovi.es/investigadores/217503/detalle,FRANCISCO JAVIER FERNANDEZ RIO,INSTITUTIONAL,"Francisco Javier Fernández Río es mencionado como director del área de Deportes, lo que indica un rol institucional.","Villaverde, acompañado por el director del área de Deportes de la Universidad, Javier Fernández Río.",FRANCISCO JAVIER FERNANDEZ RIO
156,Investigadores de la Universidad de Oviedo revelan la falta de programas para abordar el tabaquismo en personas con discapacidad intelectual,https://portalinvestigacion.uniovi.es/investigadores/1301794/detalle,ELENA AMALIA UDEANU,MIXED,La investigadora participa en la investigación sobre el tabaquismo en personas con discapacidad intelectual y también se menciona su rol en la coautoría de los estudios.,"...la investigadora de la Universidad de Oviedo Amalia Udeanu, cofirmante de los estudios, subraya que...",ELENA AMALIA UDEANU
156,Investigadores de la Universidad de Oviedo revelan la falta de programas para abordar el tabaquismo en personas con discapacidad intelectual,https://portalinvestigacion.uniovi.es/investigadores/217579/detalle,GLORIA GARCIA FERNANDEZ,MIXED,"La investigadora principal del proyecto, que aporta datos y recomendaciones, también representa a la institución al ser mencionada en el contexto de la investigación.","...indica la investigadora principal del proyecto, Gloria García Fernández, de la Universidad de Oviedo.",GLORIA GARCIA FERNANDEZ
157,"La estudiante asturiana Raquel Hidalgo Suárez, del IES Aramo (Oviedo), logra la medalla de bronce en la Olimpiada Española de Biología",https://portalinvestigacion.uniovi.es/investigadores/217704/detalle,Eva Martínez,INSTITUTIONAL,Coordina la fase local de la Olimpiada de Biología en la Universidad de Oviedo.,"La fase local de la Olimpiada de Biología está coordinada en la Universidad de Oviedo por los profesores Eva Martínez, Candela Cuesta y Eduardo Cires.",EVA MARTINEZ PINILLA
157,"La estudiante asturiana Raquel Hidalgo Suárez, del IES Aramo (Oviedo), logra la medalla de bronce en la Olimpiada Española de Biología",https://portalinvestigacion.uniovi.es/investigadores/217078/detalle,Candela Cuesta,INSTITUTIONAL,Coordina la fase local de la Olimpiada de Biología en la Universidad de Oviedo.,"La fase local de la Olimpiada de Biología está coordinada en la Universidad de Oviedo por los profesores Eva Martínez, Candela Cuesta y Eduardo Cires.",CANDELA CUESTA MOLINER
157,"La estudiante asturiana Raquel Hidalgo Suárez, del IES Aramo (Oviedo), logra la medalla de bronce en la Olimpiada Española de Biología",https://portalinvestigacion.uniovi.es/investigadores/216992/detalle,Eduardo Cires,INSTITUTIONAL,Coordina la fase local de la Olimpiada de Biología en la Universidad de Oviedo.,"La fase local de la Olimpiada de Biología está coordinada en la Universidad de Oviedo por los profesores Eva Martínez, Candela Cuesta y Eduardo Cires.",EDUARDO CIRES RODRIGUEZ
158,Los profesores de la Universidad de Oviedo Celestino Rodríguez y Marisol Cueli logran el premio Samuel Kirk al mejor artículo internacional sobre dificultades de aprendizaje,https://portalinvestigacion.uniovi.es/investigadores/218643/detalle,Celestino Rodríguez,RESEARCH,"El profesor Celestino Rodríguez es reconocido por su trabajo de investigación que ha sido premiado, lo que indica su actividad investigadora.","Los profesores de la Universidad de Oviedo Celestino Rodríguez y Marisol Cueli, integrantes del grupo de investigación en Aprendizaje Escolar, Dificultades y Rendimiento Académico (ADIR), han sido distinguidos con el premio Samuel Kirk al mejor artículo de investigación.",CELESTINO RODRIGUEZ PEREZ
159,La Universidad de Oviedo registra un récord de ofertas laborales en el Foro de Empleo con 175 puestos para 44 empresas,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,Villaverde aparece como rector y su intervención se centra en el papel institucional del Foro de Empleo.,El rector asegura en la inauguración que este encuentro es una herramienta clave para conectar al alumnado universitario con oportunidades reales.,IGNACIO VILLAVERDE MENENDEZ
159,La Universidad de Oviedo registra un récord de ofertas laborales en el Foro de Empleo con 175 puestos para 44 empresas,https://portalinvestigacion.uniovi.es/investigadores/217775/detalle,ALFONSO JOAQUIN LOPEZ MUÑIZ,INSTITUTIONAL,López Muñiz es mencionado como vicerrector y su papel es representativo en el evento.,"ha participado esta mañana en la inauguración acompañado por el vicerrector de Estudiantes y Empleabilidad, Alfonso López Muñiz.",ALFONSO JOAQUIN LOPEZ MUÑIZ
159,La Universidad de Oviedo registra un récord de ofertas laborales en el Foro de Empleo con 175 puestos para 44 empresas,https://portalinvestigacion.uniovi.es/investigadores/220173/detalle,SANTIAGO ALFONSO LOPEZ NAVIA,UNCLEAR,No se menciona su rol ni contribuciones en la noticia.,,SANTIAGO ALFONSO LOPEZ NAVIA
159,La Universidad de Oviedo registra un récord de ofertas laborales en el Foro de Empleo con 175 puestos para 44 empresas,https://portalinvestigacion.uniovi.es/investigadores/218056/detalle,LUIS OREA SANCHEZ,UNCLEAR,No se menciona su rol ni contribuciones en la noticia.,,LUIS OREA SANCHEZ
159,La Universidad de Oviedo registra un récord de ofertas laborales en el Foro de Empleo con 175 puestos para 44 empresas,https://portalinvestigacion.uniovi.es/investigadores/219789/detalle,CLARA ILHAM ALVAREZ DOPICO,UNCLEAR,No se menciona su rol ni contribuciones en la noticia.,,CLARA ILHAM ALVAREZ DOPICO
161,"El investigador Jorge González-Rodríguez, del Departamento de Química Orgánica e Inorgánica de la Universidad de Oviedo, se alza con el Premio AsturChem2025",https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,El rector ha presidido el acto de entrega y ha hecho declaraciones sobre la importancia de la ciencia.,"El rector, Ignacio Villaverde, ha presidido el acto de entrega...",IGNACIO VILLAVERDE MENENDEZ
161,"El investigador Jorge González-Rodríguez, del Departamento de Química Orgánica e Inorgánica de la Universidad de Oviedo, se alza con el Premio AsturChem2025",https://portalinvestigacion.uniovi.es/investigadores/220003/detalle,JUAN MANGAS SANCHEZ,RESEARCH,El profesor Juan Mangas es responsable de la investigación relacionada con el artículo premiado.,"El profesor Juan Mangas, responsable de la investigación, ha recogido en su nombre el diploma...",JUAN ALFONSO FERNANDEZ GARCIA
161,"El investigador Jorge González-Rodríguez, del Departamento de Química Orgánica e Inorgánica de la Universidad de Oviedo, se alza con el Premio AsturChem2025",https://portalinvestigacion.uniovi.es/investigadores/217981/detalle,VICENTE GOTOR FERNANDEZ,INSTITUTIONAL,"Vicente Gotor es mencionado como coordinador del premio, lo que indica un rol institucional.","el coordinador del premio, el catedrático Vicente Gotor Fernández.",VICENTE GOTOR FERNANDEZ
161,"El investigador Jorge González-Rodríguez, del Departamento de Química Orgánica e Inorgánica de la Universidad de Oviedo, se alza con el Premio AsturChem2025",https://portalinvestigacion.uniovi.es/investigadores/218170/detalle,FELIX RODRIGUEZ IGLESIAS,INSTITUTIONAL,"Félix Rodríguez Iglesias es mencionado como presidente de la Sección Territorial, lo que indica un rol institucional.","el presidente de la Sección Territorial de Asturias de la Real Sociedad Española de Química, Félix Rodríguez Iglesias.",FELIX RODRIGUEZ IGLESIAS
161,"El investigador Jorge González-Rodríguez, del Departamento de Química Orgánica e Inorgánica de la Universidad de Oviedo, se alza con el Premio AsturChem2025",https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,El rector ha presidido el acto de entrega y ha hecho declaraciones sobre la importancia de la ciencia.,El rector ha explicado que 'es necesario seguir construyendo una cultura que valore la ciencia...',IGNACIO VILLAVERDE MENENDEZ
163,La Universidad de Oviedo pone en valor el legado de Aurora de Albornoz en el centenario de su nacimiento,https://portalinvestigacion.uniovi.es/investigadores/219833/detalle,ALBA GONZALEZ SANZ,RESEARCH,Alba González Sanz es mencionada como investigadora del Instituto de Género y Diversidad y se destaca su actividad investigadora en la reivindicación de figuras literarias y su contribución a la memoria democrática.,"Alba González Sanz ha subrayado la importancia de investigar, documentar y reivindicar a escritoras e investigadoras referenciales que avanzaron caminos pioneros en todas sus facetas.",ALBA GONZALEZ SANZ
163,La Universidad de Oviedo pone en valor el legado de Aurora de Albornoz en el centenario de su nacimiento,https://portalinvestigacion.uniovi.es/investigadores/219833/detalle,ALBA GONZALEZ SANZ,MIXED,"Alba González Sanz es mencionada tanto en su rol de investigadora como en su participación en la organización del ciclo de conferencias, lo que muestra su implicación institucional y su actividad investigadora.","Alba González Sanz impartirá la conferencia Aurora de Albornoz: poeta, estudiosa y cronista de un tiempo.",ALBA GONZALEZ SANZ
163,La Universidad de Oviedo pone en valor el legado de Aurora de Albornoz en el centenario de su nacimiento,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,"Ignacio Villaverde aparece en la noticia como rector de la Universidad de Oviedo, agradeciendo la implicación de las investigadoras en la iniciativa, lo que lo clasifica como un rol institucional.","Durante la rueda de prensa, el rector, Ignacio Villaverde, ha agradecido la implicación de Begoña Camblor Pandiella y Alba González Sanz para poner en marcha esta iniciativa.",IGNACIO VILLAVERDE MENENDEZ
163,La Universidad de Oviedo pone en valor el legado de Aurora de Albornoz en el centenario de su nacimiento,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,UNCLEAR,"Aunque Ignacio Villaverde es mencionado como rector, no se proporciona información suficiente sobre su actividad investigadora o su contribución académica en el contexto de la noticia.",No se menciona ninguna actividad investigadora específica de Ignacio Villaverde en el texto.,IGNACIO VILLAVERDE MENENDEZ
163,La Universidad de Oviedo pone en valor el legado de Aurora de Albornoz en el centenario de su nacimiento,https://portalinvestigacion.uniovi.es/investigadores/219833/detalle,ALBA GONZALEZ SANZ,RESEARCH,Alba González Sanz es mencionada como investigadora del Instituto de Género y Diversidad y se destaca su actividad investigadora en la reivindicación de figuras literarias y su contribución a la memoria democrática.,"Alba González Sanz ha subrayado la importancia de investigar, documentar y reivindicar a escritoras e investigadoras referenciales que avanzaron caminos pioneros en todas sus facetas.",ALBA GONZALEZ SANZ
163,La Universidad de Oviedo pone en valor el legado de Aurora de Albornoz en el centenario de su nacimiento,https://portalinvestigacion.uniovi.es/investigadores/219833/detalle,ALBA GONZALEZ SANZ,MIXED,"Alba González Sanz es mencionada tanto en su rol de investigadora como en su participación en la organización del ciclo de conferencias, lo que muestra su implicación institucional y su actividad investigadora.","Alba González Sanz impartirá la conferencia Aurora de Albornoz: poeta, estudiosa y cronista de un tiempo.",ALBA GONZALEZ SANZ
163,La Universidad de Oviedo pone en valor el legado de Aurora de Albornoz en el centenario de su nacimiento,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,"Ignacio Villaverde aparece en la noticia como rector de la Universidad de Oviedo, agradeciendo la implicación de las investigadoras en la iniciativa, lo que lo clasifica como un rol institucional.","Durante la rueda de prensa, el rector, Ignacio Villaverde, ha agradecido la implicación de Begoña Camblor Pandiella y Alba González Sanz para poner en marcha esta iniciativa.",IGNACIO VILLAVERDE MENENDEZ
163,La Universidad de Oviedo pone en valor el legado de Aurora de Albornoz en el centenario de su nacimiento,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,UNCLEAR,"Aunque Ignacio Villaverde es mencionado como rector, no se proporciona información suficiente sobre su actividad investigadora o su contribución académica en el contexto de la noticia.",No se menciona ninguna actividad investigadora específica de Ignacio Villaverde en el texto.,IGNACIO VILLAVERDE MENENDEZ
164,Un estudio sobre ejercicio físico y cáncer en adolescentes gana los Premios Nacionales de Investigación en Medicina del Deporte Fundación Cajastur,https://portalinvestigacion.uniovi.es/investigadores/218896/detalle,MIGUEL ENRIQUE DEL VALLE SOTO,INSTITUTIONAL,"Aparece como secretario del jurado, destacando la calidad de los trabajos presentados, sin mencionar actividad investigadora específica.","Miguel del Valle, catedrático de la Facultad de Medicina de la Universidad de Oviedo y secretario del jurado, ha destacado la altísima calidad de los trabajos presentados al premio.",MIGUEL ENRIQUE DEL VALLE SOTO
164,Un estudio sobre ejercicio físico y cáncer en adolescentes gana los Premios Nacionales de Investigación en Medicina del Deporte Fundación Cajastur,https://portalinvestigacion.uniovi.es/investigadores/219836/detalle,NICOLAS TERRADOS CEPEDA,INSTITUTIONAL,"Se menciona como director del Centro Regional de Medicina Deportiva en Asturias, sin referencia a su actividad investigadora.","Nicolás Terrados Cepeda, director del Centro Regional de Medicina Deportiva en Asturias; y José Antonio Vega Álvarez, exdecano de la Facultad de Medicina y Ciencias de la Salud, como vocales.",NICOLAS TERRADOS CEPEDA
164,Un estudio sobre ejercicio físico y cáncer en adolescentes gana los Premios Nacionales de Investigación en Medicina del Deporte Fundación Cajastur,https://portalinvestigacion.uniovi.es/investigadores/218481/detalle,JOSE ANTONIO VEGA ALVAREZ,INSTITUTIONAL,"Se menciona como exdecano de la Facultad de Medicina, sin referencia a su actividad investigadora.","José Antonio Vega Álvarez, exdecano de la Facultad de Medicina y Ciencias de la Salud, como vocales.",JOSE ANTONIO VEGA ALVAREZ
164,Un estudio sobre ejercicio físico y cáncer en adolescentes gana los Premios Nacionales de Investigación en Medicina del Deporte Fundación Cajastur,https://portalinvestigacion.uniovi.es/investigadores/1010273/detalle,IRENE DIAZ MARTINEZ,INSTITUTIONAL,"Aparece como vicerrectora de Investigación de la Universidad de Oviedo, sin mención a su actividad investigadora.","Irene Díaz, vicerrectora de Investigación de la Universidad de Oviedo, en calidad de presidenta.",IRENE DIAZ MARTINEZ
167,El laboratorio MediaLab de la Universidad de Oviedo obtiene el premio Ingeniería para las Personas por el diseño y fabricación de prótesis impresas en 3D,https://portalinvestigacion.uniovi.es/investigadores/2355544/detalle,Claudia García,MIXED,"Claudia García es mencionada como ingeniera mecánica en el proyecto, lo que indica su rol en la investigación y desarrollo de prótesis, pero también se menciona su participación en la entrega del premio, lo que sugiere un rol institucional.","“Diseñamos las prótesis a medida, para cubrir las necesidades específicas de cada persona”, explica Claudia García, ingeniera mecánica en MediaLab.",CLAUDIA GARCIA GONZALEZ
168,El equipo de la Universidad de Extremadura gana la XVI Liga de Debate Interuniversitario del Grupo 9 de Universidades,https://portalinvestigacion.uniovi.es/investigadores/1095869/detalle,Ana Fernández Cantero,UNCLEAR,"No se menciona su actividad investigadora ni su rol institucional, solo se indica que es parte del equipo ganador.","El equipo de la Universidad de Extremadura, compuesto por los estudiantes Guillermo González Mimbrero, José Briegas Hernández, Abraham de Lucas Díaz, Ana Fernández Cantero e Iván Bonilla Cáceres, se ha proclamado vencedor...",ANA FERNÁNDEZ VICIANA
169,El seguimiento por GPS de la fauna silvestre revela carencias clave en la evaluación ambiental de los parques eólicos,https://portalinvestigacion.uniovi.es/investigadores/218998/detalle,Carlos Cabo,RESEARCH,"Carlos Cabo subraya la necesidad de mejorar los seguimientos de fauna siniestrada en los parques eólicos, lo que indica su participación activa en la investigación sobre el impacto ambiental.","Carlos Cabo, otro de los investigadores principales del proyecto, subraya la necesidad de mejorar los seguimientos de fauna siniestrada en los parques eólicos.",CARLOS CABO GOMEZ
170,La Universidad de Oviedo potencia el Foro de Empleo con más empresas y nuevos espacios para quienes buscan trabajo,https://portalinvestigacion.uniovi.es/investigadores/217775/detalle,ALFONSO JOAQUIN LOPEZ MUÑIZ,INSTITUTIONAL,"Aparece como vicerrector de Estudiantes y Empleabilidad, invitando a los estudiantes a participar en el foro.",el vicerrector ha invitado al estudiantado de la Universidad de Oviedo a participar de forma activa.,ALFONSO JOAQUIN LOPEZ MUÑIZ
170,La Universidad de Oviedo potencia el Foro de Empleo con más empresas y nuevos espacios para quienes buscan trabajo,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,"Se menciona como rector de la universidad, presentando el programa del evento y agradeciendo a las empresas.","El rector de la institución académica, Ignacio Villaverde, ha presentado este miércoles el programa.",IGNACIO VILLAVERDE MENENDEZ
170,La Universidad de Oviedo potencia el Foro de Empleo con más empresas y nuevos espacios para quienes buscan trabajo,https://portalinvestigacion.uniovi.es/investigadores/220173/detalle,SANTIAGO ALFONSO LOPEZ NAVIA,UNCLEAR,No se proporciona información suficiente sobre su rol en la noticia.,No se menciona su contribución específica en el contexto del evento.,SANTIAGO ALFONSO LOPEZ NAVIA
170,La Universidad de Oviedo potencia el Foro de Empleo con más empresas y nuevos espacios para quienes buscan trabajo,https://portalinvestigacion.uniovi.es/investigadores/219653/detalle,RUBEN USAMENTIAGA FERNANDEZ,UNCLEAR,No se menciona su participación o rol en la noticia.,No se menciona su contribución específica en el contexto del evento.,RUBEN USAMENTIAGA FERNANDEZ
171,España y Perú refuerzan la cooperación universitaria en un encuentro bilateral de rectores y rectoras en Lima,https://portalinvestigacion.uniovi.es/investigadores/219659/detalle,ANA SUAREZ SANCHEZ,INSTITUTIONAL,"Ana Suárez aparece como vicerrectora de Internacionalización de la Universidad de Oviedo, sin mención a su actividad investigadora.","La vicerrectora de Internacionalización de la Universidad de Oviedo, Ana Suárez, ha formado parte de la delegación española.",ANA SUAREZ SANCHEZ
172,La Universidad de Oviedo celebra 25 años impulsando la transferencia de conocimiento y la divulgación científica,https://portalinvestigacion.uniovi.es/investigadores/1010273/detalle,IRENE DIAZ MARTINEZ,MIXED,"Irene Díaz aparece como vicerrectora de Investigación, pero también habla sobre la importancia de la divulgación científica y su relación con la investigación.","La vicerrectora de Investigación, Irene Díaz, ha reconocido que “la investigación que se realiza en las universidades tiene sentido pleno cuando llega a la sociedad.",IRENE DIAZ MARTINEZ
172,La Universidad de Oviedo celebra 25 años impulsando la transferencia de conocimiento y la divulgación científica,https://portalinvestigacion.uniovi.es/investigadores/217124/detalle,SUSANA IRENE DIAZ RODRIGUEZ,UNCLEAR,"No se menciona a Susana Irene Díaz Rodríguez en el texto, por lo que no hay evidencia suficiente para clasificar su rol.",,SUSANA IRENE DIAZ RODRIGUEZ
173,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,"Ignacio Villaverde aparece como rector de la Universidad de Oviedo, representando a la institución en el acto.","La apertura del acto contará con la participación del rector de la Universidad de Oviedo, Ignacio Villaverde.",IGNACIO VILLAVERDE MENENDEZ
173,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/218232/detalle,MARIA DE LA PAZ MENENDEZ SEBASTIAN,INSTITUTIONAL,"Paz Menéndez Sebastián es mencionada como directora del Área de Igualdad, actuando en un rol institucional.","La apertura del acto contará con la participación de la directora del Área de Igualdad de la universidad, Paz Menéndez Sebastián.",MARIA DE LA PAZ MENENDEZ SEBASTIAN
173,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/217052/detalle,MARIA PAZ FERNANDEZ GARCIA,UNCLEAR,No se proporciona información suficiente sobre su participación en el acto o su rol específico en la investigación.,No se menciona su participación directa en el acto.,MARIA PAZ FERNANDEZ GARCIA
173,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/217053/detalle,MIGUEL FERNANDEZ GARCIA,UNCLEAR,No se proporciona información suficiente sobre su participación en el acto o su rol específico en la investigación.,No se menciona su participación directa en el acto.,MIGUEL FERNANDEZ GARCIA
173,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/452981/detalle,TANIA FERNANDEZ GARCIA,UNCLEAR,No se proporciona información suficiente sobre su participación en el acto o su rol específico en la investigación.,No se menciona su participación directa en el acto.,TANIA FERNANDEZ GARCIA
173,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/217047/detalle,CARMEN MARIA FERNANDEZ GARCIA,UNCLEAR,No se proporciona información suficiente sobre su participación en el acto o su rol específico en la investigación.,No se menciona su participación directa en el acto.,CARMEN MARIA FERNANDEZ GARCIA
173,La Universidad de Oviedo visibiliza 20 investigaciones con perspectiva de género en su acto institucional por el 8M,https://portalinvestigacion.uniovi.es/investigadores/217046/detalle,CARLOS FERNANDEZ GARCIA,UNCLEAR,No se proporciona información suficiente sobre su participación en el acto o su rol específico en la investigación.,No se menciona su participación directa en el acto.,CARLOS FERNANDEZ GARCIA
