news_id,titulo,investigador_id,verbo_superficie,relacion,topico_o_concepto,evidencia,confianza_llm,nombre_investigador
120,El Campus de Mieres acoge el II Encuentro de la Red DESP-OB para avanzar en el análisis del despoblamiento en España,https://portalinvestigacion.uniovi.es/investigadores/217723/detalle,participar,COLABORA_EN,Red Estratégica para la creación de un Observatorio de la Despoblación y el Despoblamiento (DESP-OB),"El encuentro se ha inaugurado con una bienvenida institucional celebrada en la Sala de Convenciones del Edificio de Investigación, en la que han participado Elena Lasarte, profesora de Economía Aplicada y coordinadora de REGIOlab en la Universidad de Oviedo.",0.8,ELENA LASARTE NAVAMUEL
121,La Universidad de Oviedo aprueba la convocatoria de 129 plazas de profesorado para cubrir las necesidades docentes del próximo curso,https://portalinvestigacion.uniovi.es/investigadores/1010273/detalle,ofrecer,DESARROLLA,nuevo reglamento de la Escuela de Doctorado,"La vicerrectora de Investigación, Irene Díaz, ha explicado que, con este nuevo reglamento de la Escuela de Doctorado, la Universidad de Oviedo 'busca implementar de forma efectiva estos avances, garantizando una formación doctoral de calidad'.",0.9,IRENE DIAZ MARTINEZ
121,La Universidad de Oviedo aprueba la convocatoria de 129 plazas de profesorado para cubrir las necesidades docentes del próximo curso,https://portalinvestigacion.uniovi.es/investigadores/217928/detalle,ofrecer,DESARROLLA,Máster Universitario en Envejecimiento Saludable y Calidad de Vida,"El vicerrector de Estudios y Docencia, Juan Manuel Marchante, ha señalado que 'este nuevo máster responde a uno de los grandes desafíos de nuestro tiempo y refleja la capacidad de la Universidad de Oviedo para adaptar su oferta académica'.",0.9,JUAN MANUEL MARCHANTE GAYON
121,La Universidad de Oviedo aprueba la convocatoria de 129 plazas de profesorado para cubrir las necesidades docentes del próximo curso,https://portalinvestigacion.uniovi.es/investigadores/217775/detalle,ofrecer,DESARROLLA,reforma del reglamento de reconocimiento de créditos,"El vicerrector de Estudiantes y Empleabilidad, Alfonso López Muñiz, ha explicado que el texto recoge también que los estudiantes constituirán un 25% en todas las comisiones de reconocimiento.",0.9,ALFONSO JOAQUIN LOPEZ MUÑIZ
123,Profesores y estudiantes de la Universidad de Oviedo participan en Lituania en el tercer curso piloto del proyecto europeo TEDI,https://portalinvestigacion.uniovi.es/investigadores/216776/detalle,participar,COLABORA_EN,proyecto TEDI,Han participado cinco estudiantes de diferentes grados y máster... acompañados en Lituania por los profesores...,0.9,BRAULIO JOSE ALVAREZ ALVAREZ
123,Profesores y estudiantes de la Universidad de Oviedo participan en Lituania en el tercer curso piloto del proyecto europeo TEDI,https://portalinvestigacion.uniovi.es/investigadores/218285/detalle,participar,COLABORA_EN,proyecto TEDI,Han participado cinco estudiantes de diferentes grados y máster... acompañados en Lituania por los profesores...,0.9,VICTOR MANUEL MEANA DIAZ
124,Investigadores de la Universidad de Oviedo apuntan al valor de la prevención escolar para mejorar la salud mental adolescente,https://portalinvestigacion.uniovi.es/investigadores/216748/detalle,desarrollar,DESARROLLA,prevención de la conducta suicida en adolescentes,"El trabajo se ha desarrollado con la participación voluntaria de seis institutos de educación secundaria de Oviedo, Siero, Nava y Villaviciosa.",0.9,SUSANA AL-HALABI DIAZ
124,Investigadores de la Universidad de Oviedo apuntan al valor de la prevención escolar para mejorar la salud mental adolescente,https://portalinvestigacion.uniovi.es/investigadores/220163/detalle,participar,COLABORA_EN,proyecto de investigación sobre la prevención de la conducta suicida,"Los profesores José Errasti y Víctor Martínez-Loredo, del Departamento de Psicología de la Universidad de Oviedo, participaron en el proyecto aportando asesoramiento científico y apoyo en el análisis estadístico de los datos.",0.85,VICTOR MARTINEZ LOREDO
124,Investigadores de la Universidad de Oviedo apuntan al valor de la prevención escolar para mejorar la salud mental adolescente,https://portalinvestigacion.uniovi.es/investigadores/217162/detalle,participar,COLABORA_EN,proyecto de investigación sobre la prevención de la conducta suicida,"Los profesores José Errasti y Víctor Martínez-Loredo, del Departamento de Psicología de la Universidad de Oviedo, participaron en el proyecto aportando asesoramiento científico y apoyo en el análisis estadístico de los datos.",0.85,JOSE MANUEL ERRASTI PEREZ
127,Un estudio de la Universidad de Oviedo refleja que al menos un tercio de la población española no sigue pautas alimentarias saludables,https://portalinvestigacion.uniovi.es/investigadores/217118/detalle,investigar,INVESTIGA_SOBRE,"transformaciones en las prácticas de compra, preparación y consumo de alimentos","El grupo de investigación en Sociología de la Alimentación (SOCIALIMEN) de la Universidad de Oviedo ha publicado un estudio en el que analizan las transformaciones recientes en las prácticas de compra, preparación y consumo de alimentos...",0.9,CECILIA DIAZ MENDEZ
127,Un estudio de la Universidad de Oviedo refleja que al menos un tercio de la población española no sigue pautas alimentarias saludables,https://portalinvestigacion.uniovi.es/investigadores/220100/detalle,investigar,INVESTIGA_SOBRE,"transformaciones en las prácticas de compra, preparación y consumo de alimentos","El grupo de investigación en Sociología de la Alimentación (SOCIALIMEN) de la Universidad de Oviedo ha publicado un estudio en el que analizan las transformaciones recientes en las prácticas de compra, preparación y consumo de alimentos...",0.9,SONIA OTERO ESTEVEZ
127,Un estudio de la Universidad de Oviedo refleja que al menos un tercio de la población española no sigue pautas alimentarias saludables,https://portalinvestigacion.uniovi.es/investigadores/217576/detalle,investigar,INVESTIGA_SOBRE,"transformaciones en las prácticas de compra, preparación y consumo de alimentos","El grupo de investigación en Sociología de la Alimentación (SOCIALIMEN) de la Universidad de Oviedo ha publicado un estudio en el que analizan las transformaciones recientes en las prácticas de compra, preparación y consumo de alimentos...",0.9,MARIA ISABEL GARCIA ESPEJO
128,La Universidad de Oviedo ensaya el gran eclipse total de agosto con una observación abierta a la sociedad este 29 de abril,https://portalinvestigacion.uniovi.es/investigadores/217196/detalle,ofrecer,DESARROLLA,observación del eclipse,investigadores del Instituto de Ciencias y Tecnologías Espaciales de Asturias (ICTEA) de la institución académica asturiana... ofrecerán una explicación detallada del fenómeno astronómico,0.9,FRANCISCO JAVIER DE COS JUEZ
128,La Universidad de Oviedo ensaya el gran eclipse total de agosto con una observación abierta a la sociedad este 29 de abril,https://portalinvestigacion.uniovi.es/investigadores/217196/detalle,investigar,INVESTIGA_SOBRE,fenómeno astronómico,Javier de Cos subraya el valor práctico de la iniciativa: 'El 29 de abril podremos comprobar sobre el terreno aspectos fundamentales...',0.85,FRANCISCO JAVIER DE COS JUEZ
128,La Universidad de Oviedo ensaya el gran eclipse total de agosto con una observación abierta a la sociedad este 29 de abril,https://portalinvestigacion.uniovi.es/investigadores/1010273/detalle,ofrecer,DESARROLLA,recomendaciones para la observación del eclipse,Noemí Pinilla-Alonso incide en la importancia de la divulgación científica: 'Queremos que la gente no solo observe el eclipse...',0.85,IRENE DIAZ MARTINEZ
129,Villaverde defiende un cambio de modelo en la movilidad académica hacia alianzas más estructuradas y equitativas,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,liderar,LIDERA,cambio de modelo en la movilidad académica,Villaverde ha defendido la necesidad de replantear los modelos tradicionales de movilidad académica para adaptarlos a los retos del siglo XXI.,0.9,IGNACIO VILLAVERDE MENENDEZ
129,Villaverde defiende un cambio de modelo en la movilidad académica hacia alianzas más estructuradas y equitativas,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,investigar,INVESTIGA_SOBRE,internacionalización universitaria,Villaverde ha planteado una reflexión de fondo sobre el sentido y la eficacia de los modelos actuales.,0.85,IGNACIO VILLAVERDE MENENDEZ
129,Villaverde defiende un cambio de modelo en la movilidad académica hacia alianzas más estructuradas y equitativas,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,desarrollar,DESARROLLA,alianzas estratégicas en la internacionalización,"Villaverde ha defendido que la internacionalización universitaria debe apoyarse en alianzas estratégicas que permitan integrar docencia, investigación y transferencia de conocimiento.",0.88,IGNACIO VILLAVERDE MENENDEZ
131,"Las universidades del G-9 analizan en Palma cambios en la docencia, la evaluación y la ordenación académica",https://portalinvestigacion.uniovi.es/investigadores/217928/detalle,investigar,INVESTIGA_SOBRE,análisis de la docencia,ha presentado los resultados del análisis de la docencia que están realizando.,0.9,JUAN MANUEL MARCHANTE GAYON
133,Las láminas didácticas de la Cátedra de Cambio Climático se alzan con un premio internacional de ilustración,https://portalinvestigacion.uniovi.es/investigadores/217570/detalle,aportar,COLABORA_EN,láminas didácticas sobre cambio climático,"...un equipo interdisciplinar de la Cátedra, encargado de aportar la base científica y técnica de cada tema y de validar los resultados finales.",0.9,LAURA GARCIA DE LA FUENTE
133,Las láminas didácticas de la Cátedra de Cambio Climático se alzan con un premio internacional de ilustración,https://portalinvestigacion.uniovi.es/investigadores/1301843/detalle,formar,COLABORA_EN,láminas didácticas sobre cambio climático,"...un equipo interdisciplinar de la Cátedra, encargado de aportar la base científica y técnica de cada tema y de validar los resultados finales.",0.9,ISABEL MARTINEZ PEREZ
133,Las láminas didácticas de la Cátedra de Cambio Climático se alzan con un premio internacional de ilustración,https://portalinvestigacion.uniovi.es/investigadores/219096/detalle,aportar,COLABORA_EN,láminas didácticas sobre cambio climático,"...un equipo interdisciplinar de la Cátedra, encargado de aportar la base científica y técnica de cada tema y de validar los resultados finales.",0.9,PEDRO ARCOS GONZÁLEZ
133,Las láminas didácticas de la Cátedra de Cambio Climático se alzan con un premio internacional de ilustración,https://portalinvestigacion.uniovi.es/investigadores/218149/detalle,formar,COLABORA_EN,láminas didácticas sobre cambio climático,"...un equipo interdisciplinar de la Cátedra, encargado de aportar la base científica y técnica de cada tema y de validar los resultados finales.",0.9,JOSE MANUEL RICO ORDAS
133,Las láminas didácticas de la Cátedra de Cambio Climático se alzan con un premio internacional de ilustración,https://portalinvestigacion.uniovi.es/investigadores/216996/detalle,formar,COLABORA_EN,láminas didácticas sobre cambio climático,"...un equipo interdisciplinar de la Cátedra, encargado de aportar la base científica y técnica de cada tema y de validar los resultados finales.",0.9,ARTURO COLINA VUELTA
133,Las láminas didácticas de la Cátedra de Cambio Climático se alzan con un premio internacional de ilustración,https://portalinvestigacion.uniovi.es/investigadores/218040/detalle,aportar,COLABORA_EN,láminas didácticas sobre cambio climático,"...un equipo interdisciplinar de la Cátedra, encargado de aportar la base científica y técnica de cada tema y de validar los resultados finales.",0.9,ICARO OBESO MUÑIZ
133,Las láminas didácticas de la Cátedra de Cambio Climático se alzan con un premio internacional de ilustración,https://portalinvestigacion.uniovi.es/investigadores/217903/detalle,formar,COLABORA_EN,láminas didácticas sobre cambio climático,"...un equipo interdisciplinar de la Cátedra, encargado de aportar la base científica y técnica de cada tema y de validar los resultados finales.",0.9,DANIEL HERRERA ARENAS
133,Las láminas didácticas de la Cátedra de Cambio Climático se alzan con un premio internacional de ilustración,https://portalinvestigacion.uniovi.es/investigadores/219660/detalle,aportar,COLABORA_EN,láminas didácticas sobre cambio climático,"...un equipo interdisciplinar de la Cátedra, encargado de aportar la base científica y técnica de cada tema y de validar los resultados finales.",0.9,ANTONIO TORRALBA BURRIAL
134,La Defensoría Universitaria de la Universidad de Oviedo superó las 300 actuaciones durante el año pasado,https://portalinvestigacion.uniovi.es/investigadores/218539/detalle,investigar,INVESTIGA_SOBRE,defensa de derechos y libertades en el ámbito académico,“Me llevo la sensación de haber servido con honestidad y sensibilidad a esta misión tan noble que es la defensa de los derechos y libertades de todas las personas que conforman la Universidad de Oviedo”,0.9,MARIA ISABEL VIÑA OLAY
137,La Universidad de Oviedo impulsa su proyección cultural con una edición extendida del Festival musicUO,https://portalinvestigacion.uniovi.es/investigadores/2354774/detalle,liderar,LIDERA,Festival musicUO,"Ramón Sobrino, catedrático de Musicología y director del ciclo.",0.9,RAMON SOBRINO CORTIZO
137,La Universidad de Oviedo impulsa su proyección cultural con una edición extendida del Festival musicUO,https://portalinvestigacion.uniovi.es/investigadores/218442/detalle,participar,COLABORA_EN,Festival musicUO,Guiado por Ramón Sobrino Sánchez.,0.85,RAMON SOBRINO SANCHEZ
137,La Universidad de Oviedo impulsa su proyección cultural con una edición extendida del Festival musicUO,https://portalinvestigacion.uniovi.es/investigadores/219637/detalle,participar,COLABORA_EN,Homenaje a Benito Jerónimo Feijoo,con la colaboración de María Sanhuesa Fonseca.,0.8,MARIA SANHUESA FONSECA
138,La alianza INGENIUM supera su primera evaluación internacional que destaca su potencial transformador y solidez cultural,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,reforzar,COLABORA_EN,estructuras de gobernanza,Los evaluadores proponen reforzar las estructuras de gobernanza y crear indicadores para medir el desarrollo alcanzado por el consorcio.,0.9,IGNACIO VILLAVERDE MENENDEZ
138,La alianza INGENIUM supera su primera evaluación internacional que destaca su potencial transformador y solidez cultural,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,desarrollar,DESARROLLA,planes de transformación institucional,cree relevante que ya se estén desarrollando planes de transformación institucional en las universidades socias.,0.85,IGNACIO VILLAVERDE MENENDEZ
138,La alianza INGENIUM supera su primera evaluación internacional que destaca su potencial transformador y solidez cultural,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,investigar,INVESTIGA_SOBRE,estructuras doctorales conjuntas,"en relación con la investigación, el análisis aconseja avanzar en estructuras doctorales conjuntas y mecanismos de colaboración más consolidados.",0.8,IGNACIO VILLAVERDE MENENDEZ
139,La Sala de Exposiciones de la Universidad de Oviedo invita a la reflexión a través del arte contemporáneo brasileño,https://portalinvestigacion.uniovi.es/investigadores/219809/detalle,participar,COLABORA_EN,Antes que desaparezca,"la galerista y coordinadora local, Silvia Medina, y la productora ejecutiva del proyecto, Malu da Cunha, que interviene en nombre de los artistas.",0.9,SILVIA MEDINA QUINTANA
140,Una investigación de la Universidad de Oviedo revela que las empresas europeas aún ocultan gran parte de su impacto ambiental,https://portalinvestigacion.uniovi.es/investigadores/217791/detalle,investigar,INVESTIGA_SOBRE,divulgación ambiental en empresas de la UE,"""El marco regulatorio ha supuesto un impulso relevante, pero no garantiza por sí solo niveles elevados de divulgación"".",0.9,PEDRO LORCA FERNANDEZ
140,Una investigación de la Universidad de Oviedo revela que las empresas europeas aún ocultan gran parte de su impacto ambiental,https://portalinvestigacion.uniovi.es/investigadores/216887/detalle,investigar,INVESTIGA_SOBRE,divulgación ambiental en empresas de la UE,"""Las diferencias entre países ponen de manifiesto que la regulación común convive con realidades institucionales diversas que siguen influyendo en el comportamiento empresarial"".",0.9,JAVIER DE ANDRES SUAREZ
142,Ingenieros españoles y británicos prueban con éxito un sistema híbrido de energía solar y fuentes nucleares para alimentar misiones espaciales,https://portalinvestigacion.uniovi.es/investigadores/217321/detalle,desarrollar,DESARROLLA,sistemas de energía híbridos RTG-solar,se ha desarrollado una base para la próxima generación de sistemas de energía híbridos RTG-solar.,0.9,PABLO FERNANDEZ MIAJA
142,Ingenieros españoles y británicos prueban con éxito un sistema híbrido de energía solar y fuentes nucleares para alimentar misiones espaciales,https://portalinvestigacion.uniovi.es/investigadores/217321/detalle,impulsar,LIDERA,línea de investigación en aplicaciones espaciales,"Desde 2018, ha impulsado una línea de investigación en aplicaciones espaciales que ha abordado desde desarrollos para sustituir y mejorar componentes espaciales...",0.85,PABLO FERNANDEZ MIAJA
142,Ingenieros españoles y británicos prueban con éxito un sistema híbrido de energía solar y fuentes nucleares para alimentar misiones espaciales,https://portalinvestigacion.uniovi.es/investigadores/1116426/detalle,participar,COLABORA_EN,pruebas de integración de un sistema híbrido,"José Antonio Fernández Álvarez, doctorando del equipo asturiano destinado en la Universidad de Leicester, subraya que 'este tipo de sistemas híbridos abre la puerta a misiones más ambiciosas...'.",0.8,JOSE ANTONIO FERNANDEZ ALVAREZ
143,El Museo de la Ciencia de Valladolid instala en su exposición permanente la primera tabla periódica del mundo en lengua de signos,https://portalinvestigacion.uniovi.es/investigadores/218778/detalle,desarrollar,DESARROLLA,método lingüístico y didáctico para la traducción de la Tabla Periódica a lengua de signos,"El equipo desarrolló un método lingüístico y didáctico que culminó en la propuesta de 118 signos en LSE, uno por cada elemento químico.",0.9,JAVIER MARTIN SANCHEZ
143,El Museo de la Ciencia de Valladolid instala en su exposición permanente la primera tabla periódica del mundo en lengua de signos,https://portalinvestigacion.uniovi.es/investigadores/218778/detalle,investigar,INVESTIGA_SOBRE,traducción de la Tabla Periódica en lengua de signos,El trabajo de investigación de esta iniciativa partió de un análisis riguroso del léxico en LSE y de la constatación de que no existía una traducción completa y sistemática de la Tabla Periódica en ninguna lengua signada del mundo.,0.95,JAVIER MARTIN SANCHEZ
144,La alianza europea INGENIUM pondrá en marcha el próximo curso académico su primer máster oficial,https://portalinvestigacion.uniovi.es/investigadores/217928/detalle,investigar,INVESTIGA_SOBRE,Máster Conjunto Internacional en Tecnologías de los Procesos Químicos y Bioquímicos,"El vicerrector de Estudios y Docencia, Juan Manuel Marchante, ""está en la actualidad siendo evaluado por la agencia de calidad rumana"".",0.9,JUAN MANUEL MARCHANTE GAYON
144,La alianza europea INGENIUM pondrá en marcha el próximo curso académico su primer máster oficial,https://portalinvestigacion.uniovi.es/investigadores/1010273/detalle,impulsar,LIDERA,ecosistema de I+D+i,"“Esta iniciativa permitirá la incorporación de nuevos investigadores e investigadoras en formación, que desarrollarán sus tesis doctorales en el seno de la institución durante cuatro años, con lo que impulsamos el ecosistema de I+D+i”",0.85,IRENE DIAZ MARTINEZ
147,Nueve de cada diez adolescentes asturianos consumen bebidas azucaradas de forma habitual u ocasional,https://portalinvestigacion.uniovi.es/investigadores/1010280/detalle,investigar,INVESTIGA_SOBRE,consumo de bebidas azucaradas entre adolescentes,El estudio revela además que el consumo comienza a edades muy tempranas y aumenta progresivamente con la edad hasta el punto de convertirse en un problema emergente de salud pública.,0.9,LUCIA FERNANDEZ ARCE
147,Nueve de cada diez adolescentes asturianos consumen bebidas azucaradas de forma habitual u ocasional,https://portalinvestigacion.uniovi.es/investigadores/217949/detalle,participar,COLABORA_EN,estudio sobre el consumo de bebidas azucaradas,"Los resultados ponen de manifiesto la urgencia de actuar de forma coordinada desde el ámbito educativo, sanitario e institucional para frenar una tendencia que ya está ampliamente extendida entre los jóvenes.",0.9,RUBEN MARTIN PAYO
147,Nueve de cada diez adolescentes asturianos consumen bebidas azucaradas de forma habitual u ocasional,https://portalinvestigacion.uniovi.es/investigadores/217019/detalle,investigar,INVESTIGA_SOBRE,consumo de bebidas azucaradas entre adolescentes,"El trabajo evidencia que el consumo de este tipo de productos no se limita a momentos puntuales, sino que está plenamente integrado en la vida cotidiana de los adolescentes.",0.9,MARIA DEL MAR FERNANDEZ ALVAREZ
151,La Universidad de Oviedo avanza en su nuevo modelo de docencia para afrontar los desafíos formativos del siglo XXI,https://portalinvestigacion.uniovi.es/investigadores/217928/detalle,impulsar,LIDERA,modelo docente más flexible e innovador,"Marchante ha subrayado que el objetivo es 'consolidar un modelo docente más flexible, innovador y centrado en el aprendizaje del estudiantado...'.",0.9,JUAN MANUEL MARCHANTE GAYON
151,La Universidad de Oviedo avanza en su nuevo modelo de docencia para afrontar los desafíos formativos del siglo XXI,https://portalinvestigacion.uniovi.es/investigadores/217928/detalle,ofrecer,DESARROLLA,evaluación por competencias,"...en el que la evaluación por competencias, las metodologías activas y la coordinación docente tengan un papel central.",0.85,JUAN MANUEL MARCHANTE GAYON
151,La Universidad de Oviedo avanza en su nuevo modelo de docencia para afrontar los desafíos formativos del siglo XXI,https://portalinvestigacion.uniovi.es/investigadores/217928/detalle,desarrollar,DESARROLLA,metodologías activas,"...en el que la evaluación por competencias, las metodologías activas y la coordinación docente tengan un papel central.",0.85,JUAN MANUEL MARCHANTE GAYON
153,La mayoría de los universitarios fallan al distinguir noticias científicas verdaderas y falsas publicadas en redes sociales,https://portalinvestigacion.uniovi.es/investigadores/218756/detalle,reforzar,COLABORA_EN,alfabetización mediática y científica,la difusión de información científica en redes sociales y medios digitales exige reforzar la alfabetización mediática y científica del alumnado,0.9,NEREA LOPEZ BOUZAS
153,La mayoría de los universitarios fallan al distinguir noticias científicas verdaderas y falsas publicadas en redes sociales,https://portalinvestigacion.uniovi.es/investigadores/219556/detalle,ofrecer,DESARROLLA,estrategias en la enseñanza de las ciencias,los resultados ponen de manifiesto la importancia de incorporar en la enseñanza de las ciencias estrategias que ayuden al alumnado a analizar críticamente la información,0.9,MARIA CARMEN BELLVER MORENO
153,La mayoría de los universitarios fallan al distinguir noticias científicas verdaderas y falsas publicadas en redes sociales,https://portalinvestigacion.uniovi.es/investigadores/217246/detalle,investigar,INVESTIGA_SOBRE,persuasión de argumentos sin respaldo científico,"la apariencia de un argumento coherente puede resultar muy persuasiva, incluso cuando la información no está respaldada por evidencias científicas",0.9,JONATHAN CASTAÑEDA FERNANDEZ
156,Investigadores de la Universidad de Oviedo revelan la falta de programas para abordar el tabaquismo en personas con discapacidad intelectual,https://portalinvestigacion.uniovi.es/investigadores/1301794/detalle,investigar,INVESTIGA_SOBRE,tabaquismo en personas con discapacidad intelectual,...una serie de estudios recientes están ayudando a visibilizar esta realidad y a comprender mejor cómo prevenir y abordar estos problemas.,0.9,ELENA AMALIA UDEANU
156,Investigadores de la Universidad de Oviedo revelan la falta de programas para abordar el tabaquismo en personas con discapacidad intelectual,https://portalinvestigacion.uniovi.es/investigadores/1301794/detalle,participar,COLABORA_EN,proyecto de investigación sobre el tabaquismo,...se encuentra además en marcha el estudio final del proyecto de investigación...,0.85,ELENA AMALIA UDEANU
156,Investigadores de la Universidad de Oviedo revelan la falta de programas para abordar el tabaquismo en personas con discapacidad intelectual,https://portalinvestigacion.uniovi.es/investigadores/217579/detalle,investigar,INVESTIGA_SOBRE,tabaquismo en personas con discapacidad intelectual,"...indica la investigadora principal del proyecto, Gloria García Fernández, de la Universidad de Oviedo.",0.9,GLORIA GARCIA FERNANDEZ
156,Investigadores de la Universidad de Oviedo revelan la falta de programas para abordar el tabaquismo en personas con discapacidad intelectual,https://portalinvestigacion.uniovi.es/investigadores/217579/detalle,participar,COLABORA_EN,proyecto de investigación sobre el tabaquismo,"...indica la investigadora principal del proyecto, Gloria García Fernández, de la Universidad de Oviedo.",0.85,GLORIA GARCIA FERNANDEZ
158,Los profesores de la Universidad de Oviedo Celestino Rodríguez y Marisol Cueli logran el premio Samuel Kirk al mejor artículo internacional sobre dificultades de aprendizaje,https://portalinvestigacion.uniovi.es/investigadores/218643/detalle,investigar,INVESTIGA_SOBRE,autoeficacia académica y aprendizaje autorregulado,este reconocimiento pone en valor la importancia de investigar cómo aprenden los estudiantes con dificultades,0.9,CELESTINO RODRIGUEZ PEREZ
158,Los profesores de la Universidad de Oviedo Celestino Rodríguez y Marisol Cueli logran el premio Samuel Kirk al mejor artículo internacional sobre dificultades de aprendizaje,https://portalinvestigacion.uniovi.es/investigadores/218643/detalle,desarrollar,DESARROLLA,éxito académico de estudiantes universitarios con dificultades específicas de aprendizaje,cómo podemos mejorar su éxito académico desde la evidencia científica,0.85,CELESTINO RODRIGUEZ PEREZ
161,"El investigador Jorge González-Rodríguez, del Departamento de Química Orgánica e Inorgánica de la Universidad de Oviedo, se alza con el Premio AsturChem2025",https://portalinvestigacion.uniovi.es/investigadores/220003/detalle,investigar,INVESTIGA_SOBRE,Hidratación de alquinos activados catalizada por L‑cisteína,El trabajo seleccionado como Premio AsturChem2025 ha sido el presentado por el investigador Jorge González-Rodríguez y titulado Hidratación de alquinos activados catalizada por L‑cisteína.,0.9,JUAN ALFONSO FERNANDEZ GARCIA
161,"El investigador Jorge González-Rodríguez, del Departamento de Química Orgánica e Inorgánica de la Universidad de Oviedo, se alza con el Premio AsturChem2025",https://portalinvestigacion.uniovi.es/investigadores/220003/detalle,desarrollar,DESARROLLA,química más sostenible,"el artículo ganador busca reemplazar metales pesados por nuevos catalizadores orgánicos o biológicos, lo que se enmarca en el desarrollo de una química más sostenible.",0.85,JUAN ALFONSO FERNANDEZ GARCIA
163,La Universidad de Oviedo pone en valor el legado de Aurora de Albornoz en el centenario de su nacimiento,https://portalinvestigacion.uniovi.es/investigadores/219833/detalle,investigar,INVESTIGA_SOBRE,figuras literarias y memoria democrática,"Alba González Sanz ha subrayado la importancia de investigar, documentar y reivindicar a escritoras e investigadoras referenciales que avanzaron caminos pioneros en todas sus facetas.",0.9,ALBA GONZALEZ SANZ
163,La Universidad de Oviedo pone en valor el legado de Aurora de Albornoz en el centenario de su nacimiento,https://portalinvestigacion.uniovi.es/investigadores/219833/detalle,participar,COLABORA_EN,ciclo de conferencias Hacia el fondo del tiempo,"Alba González Sanz impartirá la conferencia Aurora de Albornoz: poeta, estudiosa y cronista de un tiempo.",0.9,ALBA GONZALEZ SANZ
163,La Universidad de Oviedo pone en valor el legado de Aurora de Albornoz en el centenario de su nacimiento,https://portalinvestigacion.uniovi.es/investigadores/219833/detalle,formar,COLABORA_EN,programa de conferencias,Begoña Camblor Pandiella y Alba González Sanz han diseñado un programa de conferencias que reúne a personas expertas en la autora o en la literatura del siglo XX.,0.9,ALBA GONZALEZ SANZ
164,Un estudio sobre ejercicio físico y cáncer en adolescentes gana los Premios Nacionales de Investigación en Medicina del Deporte Fundación Cajastur,https://portalinvestigacion.uniovi.es/investigadores/218896/detalle,investigar,INVESTIGA_SOBRE,ejercicio físico en adolescentes con cáncer,"El trabajo, titulado Efectos del ejercicio físico supervisado sobre la función cardíaca y la capacidad funcional en adolescentes con cáncer durante el tratamiento intensivo: ensayo clínico aleatorizado multicéntrico, ha sido presentado por investigadores de los hospitales 12 de Octubre...",0.9,MIGUEL ENRIQUE DEL VALLE SOTO
167,El laboratorio MediaLab de la Universidad de Oviedo obtiene el premio Ingeniería para las Personas por el diseño y fabricación de prótesis impresas en 3D,https://portalinvestigacion.uniovi.es/investigadores/2355544/detalle,desarrollar,DESARROLLA,prótesis personalizadas,"La iniciativa reúne a estudiantes, investigadores y profesionales de diferentes disciplinas que trabajan de forma colaborativa para desarrollar soluciones adaptadas a personas con amputaciones o malformaciones congénitas, especialmente niños.",0.9,CLAUDIA GARCIA GONZALEZ
167,El laboratorio MediaLab de la Universidad de Oviedo obtiene el premio Ingeniería para las Personas por el diseño y fabricación de prótesis impresas en 3D,https://portalinvestigacion.uniovi.es/investigadores/2355544/detalle,investigar,INVESTIGA_SOBRE,diseño participativo,El proceso se basa en un modelo de diseño participativo en el que las propias personas usuarias y sus familias colaboran con el equipo del laboratorio para definir las necesidades específicas de cada caso.,0.85,CLAUDIA GARCIA GONZALEZ
169,El seguimiento por GPS de la fauna silvestre revela carencias clave en la evaluación ambiental de los parques eólicos,https://portalinvestigacion.uniovi.es/investigadores/218998/detalle,reforzar,COLABORA_EN,seguimientos de fauna siniestrada en los parques eólicos,"Carlos Cabo, otro de los investigadores principales del proyecto, subraya la necesidad de mejorar los seguimientos de fauna siniestrada en los parques eólicos.",0.9,CARLOS CABO GOMEZ
172,La Universidad de Oviedo celebra 25 años impulsando la transferencia de conocimiento y la divulgación científica,https://portalinvestigacion.uniovi.es/investigadores/1010273/detalle,investigar,INVESTIGA_SOBRE,divulgación científica,Irene Díaz ha reconocido que “la investigación que se realiza en las universidades tiene sentido pleno cuando llega a la sociedad.,0.9,IRENE DIAZ MARTINEZ
172,La Universidad de Oviedo celebra 25 años impulsando la transferencia de conocimiento y la divulgación científica,https://portalinvestigacion.uniovi.es/investigadores/1010273/detalle,desarrollar,DESARROLLA,"programa Hola, soy tu laboratorio","la Universidad de Oviedo desarrollará el programa Hola, soy tu laboratorio , con el que abrirá las puertas de algunas de sus instalaciones científicas a los centros educativos asturianos.",0.85,IRENE DIAZ MARTINEZ
172,La Universidad de Oviedo celebra 25 años impulsando la transferencia de conocimiento y la divulgación científica,https://portalinvestigacion.uniovi.es/investigadores/1010273/detalle,ofrecer,DESARROLLA,monólogos científicos,Personal investigador de distintas áreas de conocimiento... compartirán historias y curiosidades relacionadas con sus campos de estudio a través de monólogos.,0.8,IRENE DIAZ MARTINEZ
