investigador_id,nombre_investigador,relacion,topico,evidencia,noticia_index
https://portalinvestigacion.uniovi.es/investigadores/217461/detalle,ALBA GARCIA TORRES,LIDERA,regulación del tiempo desde una perspectiva feminista,La profesora Alba García Torres ha sido reconocida por una investigación sobre la regulación del tiempo desde una perspectiva feminista.,234
https://portalinvestigacion.uniovi.es/investigadores/217461/detalle,ALBA GARCIA TORRES,INVESTIGA_SOBRE,invisibilización del trabajo reproductivo y de cuidados,poniendo el foco en la invisibilización histórica del trabajo reproductivo y de cuidados.,234
https://portalinvestigacion.uniovi.es/investigadores/217461/detalle,ALBA GARCIA TORRES,DESARROLLA,enfoque de derecho al tiempo,"propone un enfoque de derecho al tiempo que articule de forma equilibrada trabajo remunerado, los cuidados, el descanso y el ocio.",234
https://portalinvestigacion.uniovi.es/investigadores/216763/detalle,PABLO ALONSO GONZALEZ,LIDERA,proyecto TWISTOPTICS,...liderado por el profesor de la institución académica asturiana Pablo Alonso González y financiado por una ERC Consolidator Grant...,235
https://portalinvestigacion.uniovi.es/investigadores/1095859/detalle,AITANA TARAZAGA MARTIN-LUENGO,COLABORA_EN,nanoluz y polaritones,...el grupo de Nano-Óptica Cuántica encabeza un trabajo internacional que establece las bases para desarrollar dispositivos de comunicación y sensores de alta precisión.,235
https://portalinvestigacion.uniovi.es/investigadores/1116395/detalle,MARCOS MIÑARRO PRADO,COLABORA_EN,efecto de los pesticidas en abejas silvestres,"""el análisis global incorpora datos de 36 sistemas de cultivo diferentes. En nuestro caso, aportamos datos sobre la manzana de sidra de Asturias"".",236
https://portalinvestigacion.uniovi.es/investigadores/217405/detalle,DANIEL GARCIA GARCIA,COLABORA_EN,efecto de los pesticidas en abejas silvestres,"""un estudio internacional, en el que participan miembros del grupo de investigación de Biodiversidad y Servicios de los Ecosistemas (BESLab) de la Universidad de Oviedo y el SERIDA"".",236
https://portalinvestigacion.uniovi.es/investigadores/217921/detalle,RAQUEL MARIA GONZALEZ SOENGAS,INVESTIGA_SOBRE,impacto de los desastres naturales en la salud mental,María González García ha sido reconocida con el premio al mejor TFM gracias a su trabajo sobre el impacto de los desastres naturales en la salud mental de la población joven.,238
https://portalinvestigacion.uniovi.es/investigadores/217349/detalle,MARIA AIDA GONZALEZ DIAZ,INVESTIGA_SOBRE,tratamiento de enfermedades cardiovasculares,Aída Sotomayor Centeno y Raquel María González García han sido reconocidas por sus investigaciones sobre el tratamiento de enfermedades cardiovasculares en emergencias complejas.,238
https://portalinvestigacion.uniovi.es/investigadores/217837/detalle,DAVID MENENDEZ ALVAREZ-HEVIA,DESARROLLA,innovación educativa,...deben diseñar y desarrollar un proyecto de innovación educativa adaptado a la realidad del medio rural...,243
https://portalinvestigacion.uniovi.es/investigadores/219833/detalle,ALBA GONZALEZ SANZ,COLABORA_EN,La Regenta,"la investigadora y comisaria, Alba González Sanz, para la puesta en marcha de una muestra",245
https://portalinvestigacion.uniovi.es/investigadores/218207/detalle,ANTONIO NAVARRO MANSO,LIDERA,túnel de viento CRUE20-oWT,la construcción del túnel de viento CRUE20-oWT gracias a una beca de movilidad de excelencia.,246
https://portalinvestigacion.uniovi.es/investigadores/1116407/detalle,CARLOS RODRIGUEZ LUCAS,DESARROLLA,demostradores de aerodinámica,Carlos Rodríguez ha dado continuidad a ese trabajo al planificar y desarrollar varios ensayos en el túnel aerodinámico norteamericano.,246
https://portalinvestigacion.uniovi.es/investigadores/1116407/detalle,CARLOS RODRIGUEZ LUCAS,INVESTIGA_SOBRE,aerodinámica y aeroelasticidad,que acercan de forma directa la aerodinámica y la aeroelasticidad a estudiantes e investigadores.,246
https://portalinvestigacion.uniovi.es/investigadores/1116407/detalle,CARLOS RODRIGUEZ LUCAS,COLABORA_EN,proyecto estratégico de aerodinámica,La Universidad de Oviedo colabora con la Universidad de Princeton en un proyecto estratégico de aerodinámica.,246
https://portalinvestigacion.uniovi.es/investigadores/218267/detalle,SUSANA MONTES RODRIGUEZ,LIDERA,Escuela Internacional de Doctorado,"Susana Montes, directora de la Escuela Internacional de Doctorado.",248
https://portalinvestigacion.uniovi.es/investigadores/217882/detalle,ANA YOLANDA GUTIERREZ FERNANDEZ,INVESTIGA_SOBRE,cáncer,"""los avances logrados han sido posibles gracias a 'la visión y compromiso' de los profesores que impulsaron el proyecto.""",249
https://portalinvestigacion.uniovi.es/investigadores/218458/detalle,CARLOS MANUEL SUAREZ ALVAREZ,LIDERA,investigación en cáncer,"""subrayó el impacto que la institución ha tenido en su trayectoria profesional: 'El IUOPA me brindó la oportunidad de montar un laboratorio de investigación'""",249
https://portalinvestigacion.uniovi.es/investigadores/218886/detalle,DAVID ROIZ DEL VALLE,LIDERA,Biomedicina y Oncología Molecular,David Roiz del Valle ha defendido recientemente tesis doctoral en Biomedicina y Oncología Molecular.,251
https://portalinvestigacion.uniovi.es/investigadores/219253/detalle,ALEJANDRO PIÑEIRO UGALDE,COLABORA_EN,"Genomas, Cáncer y Envejecimiento","Actualmente, trabaja como investigador postdoctoral en el grupo de Genomas, Cáncer y Envejecimiento.",251
https://portalinvestigacion.uniovi.es/investigadores/218128/detalle,JOSE MARIA PEREZ FREIJE,COLABORA_EN,"Genomas, Cáncer y Envejecimiento","Actualmente, trabaja como investigador postdoctoral en el grupo de Genomas, Cáncer y Envejecimiento.",251
https://portalinvestigacion.uniovi.es/investigadores/1116395/detalle,MARCOS MIÑARRO PRADO,LIDERA,impacto de la fauna silvestre en cultivos,El proyecto BatBirdFruit ha analizado los efectos beneficiosos y los posibles impactos no deseados que estos animales silvestres generan en distintas plantaciones de la región.,252
https://portalinvestigacion.uniovi.es/investigadores/217405/detalle,DANIEL GARCIA GARCIA,COLABORA_EN,impacto de la fauna silvestre en cultivos,El equipo investigador ha estudiado cómo los animales silvestres ayudan a controlar las plagas de forma natural.,252
https://portalinvestigacion.uniovi.es/investigadores/219065/detalle,TERESA MORAN LOPEZ,COLABORA_EN,impacto de la fauna silvestre en cultivos,El equipo investigador ha estudiado cómo los animales silvestres ayudan a controlar las plagas de forma natural.,252
https://portalinvestigacion.uniovi.es/investigadores/217647/detalle,JUAN CARLOS ILLERA COBO,COLABORA_EN,impacto de la fauna silvestre en cultivos,El equipo investigador ha estudiado cómo los animales silvestres ayudan a controlar las plagas de forma natural.,252
https://portalinvestigacion.uniovi.es/investigadores/217647/detalle,JUAN CARLOS ILLERA COBO,INVESTIGA_SOBRE,control biológico de plagas,"determinadas especies de aves, murciélagos y arañas resultan especialmente beneficiosas para los agricultores, ya que ayudan a reducir la presencia de plagas de forma natural.",252
https://portalinvestigacion.uniovi.es/investigadores/1116395/detalle,MARCOS MIÑARRO PRADO,INVESTIGA_SOBRE,control biológico de plagas,"determinadas especies de aves, murciélagos y arañas resultan especialmente beneficiosas para los agricultores, ya que ayudan a reducir la presencia de plagas de forma natural.",252
https://portalinvestigacion.uniovi.es/investigadores/217405/detalle,DANIEL GARCIA GARCIA,INVESTIGA_SOBRE,control biológico de plagas,"determinadas especies de aves, murciélagos y arañas resultan especialmente beneficiosas para los agricultores, ya que ayudan a reducir la presencia de plagas de forma natural.",252
https://portalinvestigacion.uniovi.es/investigadores/219065/detalle,TERESA MORAN LOPEZ,INVESTIGA_SOBRE,control biológico de plagas,"determinadas especies de aves, murciélagos y arañas resultan especialmente beneficiosas para los agricultores, ya que ayudan a reducir la presencia de plagas de forma natural.",252
https://portalinvestigacion.uniovi.es/investigadores/217647/detalle,JUAN CARLOS ILLERA COBO,DESARROLLA,estrategias de manejo agrícola,lo que abre la puerta a nuevas estrategias de manejo para mitigar los daños que estos animales puedan causar sin comprometer los beneficios del control biológico.,252
https://portalinvestigacion.uniovi.es/investigadores/1116395/detalle,MARCOS MIÑARRO PRADO,DESARROLLA,estrategias de manejo agrícola,lo que abre la puerta a nuevas estrategias de manejo para mitigar los daños que estos animales puedan causar sin comprometer los beneficios del control biológico.,252
https://portalinvestigacion.uniovi.es/investigadores/217405/detalle,DANIEL GARCIA GARCIA,DESARROLLA,estrategias de manejo agrícola,lo que abre la puerta a nuevas estrategias de manejo para mitigar los daños que estos animales puedan causar sin comprometer los beneficios del control biológico.,252
https://portalinvestigacion.uniovi.es/investigadores/219065/detalle,TERESA MORAN LOPEZ,DESARROLLA,estrategias de manejo agrícola,lo que abre la puerta a nuevas estrategias de manejo para mitigar los daños que estos animales puedan causar sin comprometer los beneficios del control biológico.,252
https://portalinvestigacion.uniovi.es/investigadores/216929/detalle,DAVID ALVAREZ FERNANDEZ,INVESTIGA_SOBRE,cormorán moñudo,Nuestros resultados con el cormorán moñudo muestran como una parte de los jóvenes realiza una dispersión que puede alcanzar varios centenares de kilómetros.,253
https://portalinvestigacion.uniovi.es/investigadores/216929/detalle,DAVID ALVAREZ FERNANDEZ,INVESTIGA_SOBRE,paíño europeo,"Los datos muestran que los paíños presentan una distribución considerablemente más pelágica, alejada de la costa, durante las horas diurnas.",253
https://portalinvestigacion.uniovi.es/investigadores/216929/detalle,DAVID ALVAREZ FERNANDEZ,COLABORA_EN,proyecto CORMIÑOS,"CORMIÑOS, llevado a cabo entre 2022 y 2025 por la consultora CORY'S, en colaboración con David Álvarez, investigador del Departamento de Biología de Organismos y Sistemas de la Universidad de Oviedo.",253
https://portalinvestigacion.uniovi.es/investigadores/216902/detalle,ALBA ARDURA GUTIERREZ,LIDERA,conservación del desmán ibérico,"El proyecto AQUAMAM, liderado por la profesora de la Universidad de Oviedo Alba Ardura.",258
https://portalinvestigacion.uniovi.es/investigadores/2370664/detalle,SARA FERNANDEZ GARCIA,COLABORA_EN,conservación del desmán ibérico,"“AQUAMAM combina ciencia, tecnología y conservación, para reconectar nuestros ríos y proteger a una de las especies más singulares y sensibles de la fauna ibérica”, concluyen.",258
https://portalinvestigacion.uniovi.es/investigadores/217410/detalle,RAQUEL GARCIA GARCIA,COLABORA_EN,interculturalidad y educación,"El proyecto ‘Speaking from the Heart’, impulsado por las estudiantes Raquel Macía... ha sido clave.",259
https://portalinvestigacion.uniovi.es/investigadores/217490/detalle,SILVIA GOMEZ ANSON,COLABORA_EN,educación financiera,"El segundo día, en el Coworking Talud de la Ería, los equipos trabajaron con mentores para diseñar juegos educativos...",259
https://portalinvestigacion.uniovi.es/investigadores/218137/detalle,JOSE ANTONIO PEREZ MENDEZ,LIDERA,Sistema Universitario Español,"Agradeció el trabajo de los directores del estudio, Juan Hernández Armenteros (Universidad de Jaén) y José Antonio Pérez García (Universitat Politècnica de València)",263
https://portalinvestigacion.uniovi.es/investigadores/216966/detalle,TONI ROGER CAMPIONE,LIDERA,proyecto de investigación SMARTWAR,liderado por el catedrático de Filosofía del Derecho Roger Campione.,264
https://portalinvestigacion.uniovi.es/investigadores/217454/detalle,MARIA JOSE GARCIA SALGADO,COLABORA_EN,proyecto de investigación SMARTWAR,"han formado parte profesores de la Universidad de Oviedo, entidad beneficiaria del proyecto (Vicente Domínguez, María José García Salgado, Lucía Payero y Davide de Pietri)",264
https://portalinvestigacion.uniovi.es/investigadores/217928/detalle,JUAN MANUEL MARCHANTE GAYON,DESARROLLA,modificaciones de planes de estudio,Marchante ha explicado el objetivo de tales cambios es 'mantener una actualización constante de los planes de estudio'.,265
https://portalinvestigacion.uniovi.es/investigadores/2353845/detalle,SAMUEL PIS VIGIL,LIDERA,Secuenciación y análisis del genoma de Marteilia pararefringens,"El galardón reconoce su TFM, titulado Secuenciación y análisis del genoma de Marteilia pararefringens.",268
https://portalinvestigacion.uniovi.es/investigadores/2014345/detalle,ANTONIO GARCIA-BERNARDO TARTIERE,INVESTIGA_SOBRE,Claves transcriptómicas del envejecimiento,"Su trabajo premiado, titulado Claves transcriptómicas del envejecimiento, fue dirigido por los doctores José María Pérez Freije y David Roiz del Valle.",268
https://portalinvestigacion.uniovi.es/investigadores/217331/detalle,BEGOÑA FERNANDEZ PEREZ,LIDERA,materiales refractarios,"La cátedra será dirigida por Begoña Fernández, profesora titular del Departamento de Ciencia de los Materiales e Ingeniería Metalúrgica.",272
https://portalinvestigacion.uniovi.es/investigadores/218679/detalle,ALVARO RUBIO ORDOÑEZ,COLABORA_EN,materiales refractarios,"contará en su comisión de seguimiento con Álvaro Rubio, profesor titular del Departamento de Geología y experto en el análisis microestructural de materiales refractarios.",272
https://portalinvestigacion.uniovi.es/investigadores/218112/detalle,MIRIAM PERANDONES LOZANO,COLABORA_EN,La poética del Carnaval de Cádiz,Miriam Perandones coordinará el diálogo sobre La poética del Carnaval de Cádiz.,274
https://portalinvestigacion.uniovi.es/investigadores/218220/detalle,FAUSTINO JOSE NUÑEZ BATALLA,COLABORA_EN,flamenco,Faustino Núñez mantendrá un mano a mano con Marcelo de la Puebla.,274
https://portalinvestigacion.uniovi.es/investigadores/220157/detalle,MARIA ESTEBAN GARCIA,COLABORA_EN,décima-canción,María Esteban estará acompañada en el diálogo titulado Un traficante de rimas: la ruta décima-canción.,274
https://portalinvestigacion.uniovi.es/investigadores/217283/detalle,JOSE MIGUEL ARIAS BLANCO,LIDERA,Métodos de Investigación y Diagnóstico en Educación,Mencionado como profesor del área de Métodos de Investigación y Diagnóstico en Educación.,275
https://portalinvestigacion.uniovi.es/investigadores/218309/detalle,JORGE PISONERO CASTRO,COLABORA_EN,cáncer colorrectal,...los investigadores de la Universidad de Oviedo que han participado en el estudio son Jorge Pisonero...,277
https://portalinvestigacion.uniovi.es/investigadores/219264/detalle,ISABEL QUIROS GONZALEZ,DESARROLLA,método in vitro para identificar radicales libres en sangre,"el galardón fue para la investigadora Isabel Quirós, profesora del área de Biología Celular de la Universidad de Oviedo, por el desarrollo de un método in vitro para identificar radicales libres en sangre y su uso en diagnóstico de patologías.",278
https://portalinvestigacion.uniovi.es/investigadores/217922/detalle,SONIA GONZALEZ SOLARES,LIDERA,investigación en fisiología,"el premio ‘Da Vinci’ reconoció la trayectoria y la labor investigadora de Sonia González Solares, catedrática del área de Fisiología de la Universidad de Oviedo.",278
https://portalinvestigacion.uniovi.es/investigadores/1010273/detalle,IRENE DIAZ MARTINEZ,COLABORA_EN,investigación universitaria,"Irene Díaz Martínez, participa en la Comisión Sectorial de Crue I+D+i.",280
https://portalinvestigacion.uniovi.es/investigadores/217756/detalle,JOSE ANTONIO LOPEZ CEREZO,LIDERA,Cátedra de Cultura Científica,"José Antonio López Cerezo, catedrático de Lógica y Filosofía de la Ciencia e integrante del grupo de investigación de Estudios Sociales de la Ciencia (CTS), será el director.",290
https://portalinvestigacion.uniovi.es/investigadores/217768/detalle,FERNANDO LOPEZ GAYARRE,LIDERA,Sostenibilidad del Hormigón,"impartida por Fernando López Gayarre, Catedrático de Ingeniería de la Construcción (Universidad de Oviedo)",292
https://portalinvestigacion.uniovi.es/investigadores/218062/detalle,PAULA OULEGO BLANCO,DESARROLLA,Compostaje urbano,impartido por la profesora Paula Oulego y por el ingeniero químico Martín Carreño.,292
https://portalinvestigacion.uniovi.es/investigadores/1301692/detalle,MARIA CELENZA,COLABORA_EN,fraude alimentario en invertebrados marinos,"María Celenza, investigadora predoctoral implicada en el mismo.",294
https://portalinvestigacion.uniovi.es/investigadores/216842/detalle,YAISEL JUAN BORRELL PICHS,LIDERA,fraude alimentario en invertebrados marinos,"Yaisel Borrell Pich, catedrático de Genética e investigador principal del proyecto.",294
https://portalinvestigacion.uniovi.es/investigadores/216988/detalle,ROSA MARIA CID LOPEZ,COLABORA_EN,promoción de la igualdad y lucha contra la violencia de género,...impulsoras de un proyecto clave en la promoción de la igualdad y la lucha contra la violencia de género...,297
https://portalinvestigacion.uniovi.es/investigadores/217235/detalle,MARIA ISABEL CARRERA SUAREZ,COLABORA_EN,promoción de la igualdad y lucha contra la violencia de género,...impulsoras de un proyecto clave en la promoción de la igualdad y la lucha contra la violencia de género...,297
https://portalinvestigacion.uniovi.es/investigadores/2355223/detalle,ALFONSO ORTEGA DE LA PUENTE,COLABORA_EN,Máster de Abogacía y Procura,"El Grupo de Trabajo sobre la revisión del modelo actual de Másteres en Abogacía y Procura, integrado por Alfonso Ortega de la Puente.",298
https://portalinvestigacion.uniovi.es/investigadores/218636/detalle,ROSA MARIA SAINZ MENENDEZ,LIDERA,conocimiento del cáncer,Ciencia con impacto: la contribución del IUOPA al conocimiento del cáncer.,299
https://portalinvestigacion.uniovi.es/investigadores/219413/detalle,PEDRO GONZALEZ MENENDEZ,LIDERA,biología,El viaje de un glóbulo rojo: de la médula ósea a la sangre.,299
https://portalinvestigacion.uniovi.es/investigadores/1301754/detalle,PALOMA SANCHEZ BROCH,LIDERA,historia medieval,Una aldea de la Asturias medieval.,299
https://portalinvestigacion.uniovi.es/investigadores/217052/detalle,MARIA PAZ FERNANDEZ GARCIA,COLABORA_EN,Semana de la Ciencia,María Paz Fernández García es parte de un grupo de investigadores que participan en la Semana de la Ciencia.,299
https://portalinvestigacion.uniovi.es/investigadores/217044/detalle,BEATRIZ FERNANDEZ GARCIA,COLABORA_EN,Semana de la Ciencia,Beatriz Fernández García es parte de los investigadores que participan en la Semana de la Ciencia.,299
https://portalinvestigacion.uniovi.es/investigadores/217046/detalle,CARLOS FERNANDEZ GARCIA,COLABORA_EN,Semana de la Ciencia,Carlos Fernández García es parte de los investigadores que participan en la Semana de la Ciencia.,299
https://portalinvestigacion.uniovi.es/investigadores/219670/detalle,JESUS RUIZ FERNANDEZ,LIDERA,Antártida,La Antártida: el continente sin dueño.,299
https://portalinvestigacion.uniovi.es/investigadores/217882/detalle,ANA YOLANDA GUTIERREZ FERNANDEZ,COLABORA_EN,Semana de la Ciencia,Ana Yolanda Gutiérrez Fernández es parte de los investigadores que participan en la Semana de la Ciencia.,299
https://portalinvestigacion.uniovi.es/investigadores/217053/detalle,MIGUEL FERNANDEZ GARCIA,COLABORA_EN,Semana de la Ciencia,Miguel Fernández García es parte de los investigadores que participan en la Semana de la Ciencia.,299
https://portalinvestigacion.uniovi.es/investigadores/218648/detalle,OSCAR RODRIGUEZ PRIETO,LIDERA,Cátedra Universitaria de Demografía,"Óscar Rodríguez Buznego, profesor del Departamento de Sociología, que asume la dirección de la cátedra.",300
https://portalinvestigacion.uniovi.es/investigadores/217348/detalle,MANUEL GONZALEZ DIAZ,LIDERA,Cátedra de Emprendimiento,"el informe, dirigido por los profesores Manuel González y Vanesa Solís",301
https://portalinvestigacion.uniovi.es/investigadores/219642/detalle,VANESA AGUSTINA SOLIS RODRIGUEZ,LIDERA,Informe GEM,"el informe, dirigido por los profesores Manuel González y Vanesa Solís",301
